Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,Sto,Sk.F,FiV,TB,Frk,Stl,Blk,Stp,Gul,2m,Rau
Valur,Tjörvi Týr Gíslason,2021/22,31,2,75,0,0,0.1,0.1,0.5,0.6,0.3,0.3,0.3,3.4,0.1,0.7,0.1
Valur,Tjörvi Týr Gíslason,2020/21,9,1.2,55,0,0,0,0,0.6,0.7,0.3,0.9,0.8,3.6,0.2,1.3,0.2
Valur,Tjörvi Týr Gíslason,2019/20,3,0.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Valur,Tjörvi Týr Gíslason,2018/19,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
IR,Tómas Bragi Starrason,2022/23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IR,Tómas Bragi Starrason,2020/21,7,0.1,50,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0
Selfoss,Tryggvi Þórisson,2021/22,25,1.8,66.2,0,0,0.2,0.3,0.5,0.8,0.6,0.2,0.4,2.8,0.1,0.2,0
Selfoss,Tryggvi Þórisson,2020/21,24,1.2,66.7,0,0,0.1,0.1,0.3,0.5,0.6,0.4,1.5,4.8,0.2,0.8,0.1
Selfoss,Tryggvi Þórisson,2019/20,19,0.7,70,0,0,0.2,0.3,0.1,0.2,0.5,0.6,0.7,4.7,0.2,0.4,0
Selfoss,Tryggvi Þórisson,2018/19,9,0.1,100,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0
Fram,Tryggvi Garðar Jónsson,2023/24,5,2.8,41.2,0,0,1,1,0,1.8,0,0.6,0.6,4,0,0.6,0
Valur,Tryggvi Garðar Jónsson,2022/23,19,1.6,52.5,0,0,0.7,1,0.1,1,0.3,0.1,0.2,1,0.1,0.3,0
Valur,Tryggvi Garðar Jónsson,2021/22,28,0.5,28.9,0,0,0.3,0.4,0,0.2,0.1,0.1,0,0.2,0,0.1,0
Valur,Tryggvi Garðar Jónsson,2019/20,2,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0
Selfoss,Tryggvi Sigurberg Traustason,2023/24,5,3.6,50,0.2,20,2,3.4,0,2.2,0.2,0,0,1,0.2,0,0
Selfoss,Tryggvi Sigurberg Traustason,2022/23,23,1.1,42.4,0.2,83.3,0.9,1.3,0.3,1.6,0.4,0.2,0,1,0,0.3,0
Selfoss,Tryggvi Sigurberg Traustason,2021/22,17,0.4,54.5,0,0,0.5,0.7,0,0.9,0,0.1,0,0.1,0,0,0
Valur,Tumi Steinn Rúnarsson,2021/22,11,4.8,62.4,1.8,74.1,2.5,3.7,0.9,1.7,0.2,0,0,0.3,0.1,0,0
Valur,Tumi Steinn Rúnarsson,2020/21,28,2.2,61,0.6,80,2,3,0.4,1.1,0.1,0,0,0.3,0,0.1,0
Afturelding,Tumi Steinn Rúnarsson,2019/20,19,2.4,44.1,0.3,66.7,3.8,5.1,0.5,2.5,0.2,0.2,0,0.1,0,0.1,0.1
Afturelding,Tumi Steinn Rúnarsson,2018/19,23,3.4,57.7,0.8,69.2,2,3.2,0.5,1.8,0.3,0.1,0,0.2,0,0.1,0
Valur,Úlfar Páll Monsi Þórðarson,2023/24,6,3.5,67.7,0,0,0,0,0,0.5,0.7,0.3,0,0.3,0,0,0
Afturelding,Úlfar Páll Monsi Þórðarson,2022/23,24,1,75.8,0,0,0,0,0,0.2,0.2,0.2,0,0.4,0,0,0
Afturelding,Úlfar Páll Monsi Þórðarson,2021/22,22,2.3,64.6,0.7,68.2,0.2,0.2,0,0.4,0.3,0.4,0,0.4,0,0.2,0
Afturelding,Úlfar Páll Monsi Þórðarson,2020/21,18,3.9,70,1.3,77.4,0,0,0.3,0.2,0.5,0.7,0,0.3,0,0.2,0
Valur,Úlfar Páll Monsi Þórðarson,2019/20,18,0.8,66.7,0,0,0,0,0.1,0.2,0.3,0.1,0,0.7,0,0.3,0
Valur,Úlfar Páll Monsi Þórðarson,2018/19,14,1.2,73.9,0,0,0.1,0.1,0,0.4,0.1,0.3,0,0.2,0,0.1,0
Haukar,Úlfur Gunnar Kjartansson,2023/24,5,1,55.6,0,0,0.2,0.2,0.4,0.2,0.4,0.2,0.2,1.2,0.2,0.8,0
IR,Úlfur Gunnar Kjartansson,2022/23,19,1.3,64.1,0,0,0.3,0.4,0.3,0.5,0.4,0.5,0.4,3.4,0.1,0.5,0.1
IR,Úlfur Gunnar Kjartansson,2020/21,7,3.3,85.2,0,0,0,0.4,0.4,0.6,0.1,0.3,0.6,4.7,0.3,1,0.1
IR,Úlfur Gunnar Kjartansson,2019/20,18,0.7,92.9,0,0,0.1,0.1,0.2,0.3,0.4,0.6,0.3,2.6,0.3,0.4,0.1
IR,Úlfur Gunnar Kjartansson,2018/19,12,0.1,100,0,0,0,0,0.1,0.2,0.1,0,0.1,1.2,0,0.4,0
Grotta,Valdimar Sigurðsson,2021/22,3,1,100,0,0,0,0,0.3,0.3,0,0,0,0,0,0.3,0
Fram,Valdimar Sigurðsson,2019/20,19,2.3,63.8,0.1,100,0.1,0.3,0.7,1.5,0.2,0.1,0,0.2,0,0.2,0
Fram,Valdimar Sigurðsson,2018/19,22,2.9,71.9,0.3,63.6,0,0,0.8,0.5,0.3,0,0,0,0,0.2,0
Afturelding,Valur Þorsteinsson,2020/21,19,0.1,100,0,0,0.1,0.2,0,0.2,0,0,0,0.1,0,0.1,0
Afturelding,Valur Þorsteinsson,2019/20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor,Valþór Guðrúnarson,2020/21,8,3.4,50.9,0.5,66.7,1.5,2.3,0.8,1.8,0.3,0.4,0,0.6,0,0,0
Akureyri,Valþór Guðrúnarson,2018/19,20,0.7,50,0.1,50,1,1.6,0.2,0.9,0,0,0.1,0.1,0,0.2,0
FH,Veigar Snær Sigurðsson,2022/23,22,0.2,57.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0
FH,Veigar Snær Sigurðsson,2021/22,9,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0
Stjarnan,Veigar Snær Sigurðsson,2020/21,9,0.3,42.9,0,0,0,0,0,0.1,0.2,0,0,0.1,0,0,0
FH,Veigar Snær Sigurðsson,2018/19,6,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0
Hordur,Victor Iturrino,2022/23,21,1.9,54.2,0,0,0.1,0.2,0.4,0.8,0.5,0.2,0.3,2.1,0.3,1,0.1
Stjarnan,Victor Máni Matthíasson,2023/24,3,0,0,0,0,0,0,0,0.7,0,0,0,0.3,0,0,0
Thor,Viðar Ernir Reimarsson,2020/21,9,0.1,50,0.1,100,0,0,0.2,0,0,0,0,0,0,0,0
Valur,Vignir Stefánsson,2023/24,4,1.8,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Valur,Vignir Stefánsson,2022/23,24,2,59.8,0,0,0,0.1,0.1,0.3,0.4,0.2,0,0.2,0,0.1,0
Valur,Vignir Stefánsson,2021/22,31,1.8,60.4,0,0,0.1,0.2,0.1,0.1,0.3,0.2,0,0.1,0,0.1,0
Valur,Vignir Stefánsson,2020/21,28,2.9,67.2,0,0,0.1,0.2,0.1,0.2,0.2,0.5,0,0.4,0,0.1,0
Haukar,Vignir Svavarsson,2019/20,19,2.5,73.4,0,0,0.4,0.5,0.5,0.8,0.5,0.2,0.8,2.2,0.2,0.8,0.1
Valur,Vignir Stefánsson,2019/20,20,2.6,64.6,0,0,0.2,0.2,0.2,0.3,0.4,0.8,0,0.2,0,0.3,0
Valur,Vignir Stefánsson,2018/19,22,3.2,64,0,0,0,0.1,0.2,0.4,0.5,0.5,0,0.4,0,0.1,0
Valur,Viktor Sigurðsson,2023/24,6,2.2,48.1,0,0,1.5,2.7,0.2,1,0.2,0.3,0,1.8,0,0,0
IR,Viktor Sigurðsson,2022/23,22,5.8,52.5,0,0,3.5,5.6,0.6,3.1,0.2,0.4,0.1,1.1,0,0.2,0
IR,Viktor Sigurðsson,2020/21,18,2.3,42.4,0,0,2.4,3.8,0.5,2.2,0.2,0.4,0,1.4,0.2,0.3,0
IR,Viktor Sigurðsson,2019/20,14,0.1,100,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0
IR,Viktor Sigurðsson,2018/19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fjolnir,Viktor Berg Grétarsson,2019/20,15,1.9,55.8,0,0,0.2,0.3,0.1,0.3,0.5,0.6,0.1,0.1,0,0,0
IR,Viktor Freyr Viðarsson,2022/23,19,0,0,0,0,0.1,0.1,0,0,0,0,0,0.1,0,0,0
Fram,Vilhelm Poulsen,2021/22,20,6.5,57.6,1.4,71.1,3.2,4.1,0.3,2,0.2,0.3,0.5,3,0.2,0.4,0
Fram,Vilhelm Poulsen,2020/21,20,4.5,57.4,0.4,72.7,2.9,3.8,0.3,2.4,0.6,0.4,0.2,2.7,0.2,0.5,0
Selfoss,Vilhelm Freyr Steindórsson,2022/23,9,0,0,0,0,0.2,0.2,0,0.1,0,0.1,0,0.6,0,0,0
Selfoss,Vilhelm Freyr Steindórsson,2021/22,3,0,0,0,0,0.3,0.3,0,0.7,0,0,0,0.3,0,0,0
Selfoss,Vilhelm Freyr Steindórsson,2018/19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor,Viorel Bosca,2020/21,1,2,22.2,0,0,2,4,0,4,0,2,0,1,0,0,0
Valur,Ýmir Örn Gíslason,2019/20,16,2,78,0,0,0.4,0.5,1,0.4,0.8,0.4,1.1,3.4,0.3,0.8,0
Valur,Ýmir Örn Gíslason,2018/19,27,2,66.7,0,0,0.4,0.4,0.8,0.4,0.3,0.4,0.7,3.8,0,0.7,0
Vikingur,Þorfinnur Máni Björnsson,2023/24,5,2,66.7,0,0,0.2,0.2,0,0.2,0,0.2,0,0,0,0.4,0
Haukar,Þorfinnur Máni Björnsson,2022/23,4,0,0,0,0,0,0,0,0,0,0.5,0.3,0.3,0,0,0
Haukar,Þorfinnur Máni Björnsson,2021/22,17,0.3,62.5,0,0,0.1,0.1,0,0.1,0.2,0.1,0,0.1,0,0.1,0
Haukar,Þorfinnur Máni Björnsson,2020/21,8,0.9,70,0,0,0.1,0.1,0.1,0,0,0,0,0.1,0,0,0
Valur,Þorgeir  Arnarsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotta,Þorgeir Bjarki Davíðsson,2022/23,22,2.3,56,0,0,0.4,0.5,0.3,0.5,0.4,0.2,0,0.5,0,0.1,0
Valur,Þorgeir Bjarki Davíðsson,2021/22,30,0.9,64.3,0,0,0.1,0.1,0,0.2,0.1,0.1,0,0.1,0,0,0
Valur,Þorgeir Bjarki Davíðsson,2020/21,26,0.9,75,0,0,0.1,0.1,0,0,0,0.1,0,0.2,0,0,0
HK,Þorgeir Bjarki Davíðsson,2019/20,20,2.4,54,0.1,100,0.5,0.6,0.3,0.2,0.4,0.2,0,0.7,0.1,0.1,0
Fram,Þorgeir Bjarki Davíðsson,2018/19,22,2.4,60.5,0,0,0.2,0.2,0.1,0.1,0.3,0.3,0,0.8,0,0.2,0
Valur,Þorgils Jón Svölu Baldursson,2022/23,24,2.7,80,0,0,0.2,0.2,0.6,0.4,0.3,0.3,0.3,4.3,0.1,1,0.1
Valur,Þorgils Jón Svölu Baldursson,2021/22,30,1.9,76,0,0,0.1,0.1,0.5,0.5,0.3,0.3,0.3,3.5,0.3,1,0.2
Valur,Þorgils Jón Svölu Baldursson,2020/21,22,2.7,73.2,0,0,0.2,0.2,1.1,0.4,0.5,0.4,0.3,4.7,0.3,1,0.1
Valur,Þorgils Jón Svölu Baldursson,2019/20,19,1.4,74.3,0,0,0.3,0.4,0.4,0.4,0.1,0.5,0.4,4.7,0.1,0.8,0.1
Valur,Þorgils Jón Svölu Baldursson,2018/19,10,0.3,100,0,0,0,0,0,0.2,0,0,0,0.7,0,0.2,0
Fram,Þorgrímur Smári Ólafsson,2020/21,19,3.3,53.4,0.2,60,2.2,2.8,0.4,2.1,0.4,0.2,0.2,2,0.1,0.6,0
Fram,Þorgrímur Smári Ólafsson,2019/20,20,5.4,52.7,0.7,81.3,3.4,5,0.4,3.4,0.3,0.2,0.3,3.3,0.2,0.8,0.1
Fram,Þorgrímur Smári Ólafsson,2018/19,22,4.1,54.5,0.5,85.7,1.6,2.7,0.6,1.6,0.2,0.1,0.2,1.3,0,0.3,0
Vikingur,Þorleifur Rafn Aðalsteinsson,2023/24,3,1.7,83.3,0.7,100,0,0.3,0.7,1,0,0.3,0,1,0,0.3,0
Fjolnir,Þorleifur Rafn Aðalsteinsson,2019/20,10,1.2,48,0,0,0.2,0.3,0.1,0.4,0.5,0.6,0,0.5,0,0.2,0
KA,Þorri Starrason,2020/21,11,0.2,66.7,0,0,0,0,0,0.1,0,0,0,0.2,0,0,0
KA,Þorri Starrason,2019/20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grotta,Þorsteinn Sæmundsson,2020/21,9,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0
Fram,Þorsteinn Gauti Hjálmarsson,2023/24,5,3.2,47.1,0,0,2.6,3.2,0.2,1.8,1.2,0.4,0.2,1,0,0.2,0
Fram,Þorsteinn Gauti Hjálmarsson,2022/23,23,5.2,57.5,0.4,81.8,2.1,3.2,0.4,1.7,0.4,0.7,0.1,1.4,0.1,0.2,0
Fram,Þorsteinn Gauti Hjálmarsson,2021/22,23,5,51.1,0,0,2,2.3,0.5,1.7,0.2,0.4,0.1,2.1,0,0.4,0.1
Afturelding,Þorsteinn Gauti Hjálmarsson,2020/21,16,2.8,45.8,0,0,1.4,2.2,0.4,1.1,0.3,0.3,0,0.6,0,0.1,0
Afturelding,Þorsteinn Gauti Hjálmarsson,2019/20,18,4.9,55.3,0,0,1.8,2.8,0.8,1.1,0.5,0.9,0.1,1.9,0,0.3,0
Fram,Þorsteinn Gauti Hjálmarsson,2018/19,22,5.6,57.2,0,0,1.9,2.8,0.4,1,0.1,0.5,0,2.3,0.1,0.3,0
Afturelding,Þorsteinn Leó Gunnarsson,2023/24,5,8.2,59.4,0,0,0.8,0.8,0.8,0.6,0.8,0.2,0.4,1.8,0,0.4,0
Afturelding,Þorsteinn Leó Gunnarsson,2022/23,25,6,59.4,0,0,1.5,1.9,0.4,1.6,0.4,0.4,1.5,3.2,0.2,0.6,0
Afturelding,Þorsteinn Leó Gunnarsson,2021/22,22,3.5,56.1,0,0,0.8,1,0.4,1.4,0.2,0.2,0.6,1.4,0,0.6,0
Afturelding,Þorsteinn Leó Gunnarsson,2020/21,20,3.9,57.9,0,0,0.6,1,0.6,1.4,0.2,0.4,0.4,1.9,0.2,0.5,0.1
Afturelding,Þorsteinn Leó Gunnarsson,2019/20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Afturelding,Þorvaldur Tryggvason,2023/24,5,2.4,80,0,0,0.4,0.4,0.2,0.6,0.4,0,0.4,0.2,0,0,0
Fram,Þorvaldur Tryggvason,2022/23,20,0.8,69.6,0,0,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.7,0.1,0.2,0
Fram,Þorvaldur Tryggvason,2021/22,15,1.5,81.5,0,0,0.1,0.2,0.7,0.3,0.4,0.3,0.5,2,0.1,0.2,0
Fram,Þorvaldur Tryggvason,2020/21,21,2,91.3,0,0,0.2,0.2,0.3,0.5,0.2,0.5,0.5,2.7,0.2,0.3,0
Fjolnir,Þorvaldur Tryggvason,2019/20,19,0.8,61.5,0,0,0.1,0.2,0.2,0.2,0.5,0.2,0.4,1.8,0,0.1,0
Stjarnan,Þórður Tandri Ágústsson,2023/24,4,3.3,61.9,0,0,0.5,0.5,1,1.5,0.3,0,0,0,0,0,0
Stjarnan,Þórður Tandri Ágústsson,2022/23,23,3.3,73.5,0,0,0.1,0.2,1,0.7,0.3,0,0,0.2,0,0.2,0
Stjarnan,Þórður Tandri Ágústsson,2021/22,15,2.1,73.8,0,0,0.4,0.5,0.3,0.3,0.3,0.1,0.2,1.9,0.2,0.5,0.1
Thor,Þórður Tandri Ágústsson,2020/21,19,2.6,64.9,0,0,0,0.2,0.8,0.3,0.3,0.3,0.3,2.1,0.1,0.5,0
Akureyri,Þórður Tandri Ágústsson,2018/19,20,0.5,52.6,0,0,0.1,0.1,0.1,0.2,0,0.1,0,0.2,0,0.1,0
HK,Þórir Bjarni Þorbergsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fjolnir,Þórir Bjarni Traustason,2019/20,9,0.4,66.7,0,0,0,0,0.3,0,0,0,0,0,0,0,0
FH,Þórir Ingi Þorsteinsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hordur,Þráinn Ágúst Arnaldsson,2022/23,11,0.1,20,0,0,0,0,0,0,0.1,0,0,0.9,0,0,0
Haukar,Þráinn Orri Jónsson,2023/24,5,1.8,81.8,0,0,0.6,0.8,0.8,1.4,0.6,0.8,0.6,3.6,0,0.8,0
Haukar,Þráinn Orri Jónsson,2022/23,20,1.7,75.6,0,0,0.2,0.3,0.6,0.2,0.6,0.4,0.7,3.5,0.2,0.5,0
Haukar,Þráinn Orri Jónsson,2021/22,13,1.8,92.3,0,0,0.2,0.3,0.6,0.5,0.4,0.2,1.2,1.3,0,0.3,0
Haukar,Þráinn Orri Jónsson,2020/21,28,2.5,78.7,0,0,0.3,0.3,0.8,0.5,0.3,0.4,0.6,2.3,0.1,0.4,0.1
Afturelding,Þrándur Gíslason Roth,2021/22,21,2.1,66.7,0,0,0,0,0.4,0.3,0.1,0,0.4,1.8,0.1,0.3,0
Afturelding,Þrándur Gíslason Roth,2020/21,23,2.2,71.8,0,0,0.3,0.4,0.6,0.5,0.2,0.5,0.3,1.7,0,0.4,0
IR,Þrándur Gíslason Roth,2019/20,19,2.6,76.9,0,0,0.1,0.2,0.3,0.9,0.4,0.4,0.7,2.9,0.2,0.8,0.1
IR,Þrándur Gíslason Roth,2018/19,20,1.4,75.7,0,0,0.3,0.3,0.4,0.5,0.1,0.4,0.8,1.9,0.3,1,0.2
Fram,Ægir Hrafn Jónsson,2021/22,3,0,0,0,0,0,0,0,0,0.3,0,0.3,1.3,0,1,0.3
Fram,Ægir Hrafn Jónsson,2020/21,14,0.1,25,0,0,0.1,0.1,0,0.2,0.6,0.1,1.1,1.7,0.1,0.2,0
Fram,Ægir Hrafn Jónsson,2019/20,19,0.2,75,0,0,0.2,0.2,0.1,0.1,0.5,0.7,2.1,1.9,0.2,0.6,0.1
Fram,Ægir Hrafn Jónsson,2018/19,21,0.3,53.8,0,0,0.1,0.2,0,0.1,0.2,0.3,2.2,2.8,0,0.5,0
Afturelding,Ævar Smári Gunnarsson,2023/24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IBV,Örn Bjarni Halldórsson,2020/21,8,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0
IBV,Örn Bjarni Halldórsson,2019/20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haukar,Össur Haraldsson,2023/24,5,4.6,69.7,0,0,0.2,0.4,0.4,0.8,0.2,0.2,0,0.8,0,0,0
Haukar,Össur Haraldsson,2022/23,34,1.3,65.2,0,0,0.1,0.2,0.2,0.2,0.3,0.2,0,0.6,0,0.1,0
Haukar,Össur Haraldsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
