Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
KA/Thor,Telma Lísa Elmarsdóttir,2018/19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Telma Rut Frímannsdóttir,2023/24,8,0.5,100,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,0.1,0.4,0,0,0,5.3
Afturelding,Telma Rut Frímannsdóttir,2021/22,15,1.2,75,0.3,83.3,0.3,0.6,1.5,39.1,0.1,0.9,0.64,1.64,0.5,0.9,0,1.8,0.1,0.3,0,5.8
Valur,Thea Imani Sturludóttir,2023/24,27,5.1,55,0,0,0.6,3.4,4.5,75.4,0.7,1.1,2.97,3.94,0.3,0.8,0.7,5.4,0,0,0,8
Valur,Thea Imani Sturludóttir,2022/23,26,4.6,54.1,0,0,0.7,3,3.9,76.5,0.4,1.1,2.69,3.52,0.3,0.7,1,5.6,0,0.1,0,7.8
Valur,Thea Imani Sturludóttir,2021/22,28,5.4,56.1,1,77.1,0.6,2.6,3.9,67.3,0.5,1,2.55,3.79,0.2,0.5,0.4,5.4,0.1,0.1,0,7.8
Valur,Thea Imani Sturludóttir,2020/21,17,4.2,50.4,0.2,66.7,0.4,1.6,2.2,73,0.2,1,1.59,2.18,0.2,0.3,0.4,4.6,0,0.3,0,6.8
Stjarnan,Thelma Dögg Einarsdóttir,2022/23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Haukar,Thelma Melsted Björgvinsdóttir,2023/24,23,0.4,60,0,0,0,0.1,0.1,100,0,0.2,0.5,0.5,0,0,0.2,0.6,0,0,0,5.2
Haukar,Thelma Melsted Björgvinsdóttir,2022/23,18,0.8,65.2,0,0,0.2,0.2,0.2,100,0,0.2,0.75,0.75,0.1,0.1,0.1,0.8,0,0.2,0,5.3
Haukar,Thelma Melsted Björgvinsdóttir,2021/22,19,0.2,57.1,0,0,0.3,0.1,0.1,100,0,0.1,1,1,0.1,0.1,0,0.4,0,0.1,0,5.2
Haukar,Thelma Melsted Björgvinsdóttir,2020/21,15,0.1,50,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,5
Haukar,Thelma Melsted Björgvinsdóttir,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Thelma Sif Sófusdóttir,2022/23,12,0.1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Thelma Sif Sófusdóttir,2021/22,16,0.2,50,0,0,0,0.1,0.2,50,0,0.4,0.33,0.67,0,0.1,0,0,0,0,0,5
Stjarnan,Thelma Sif Sófusdóttir,2020/21,12,0.2,50,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,5.1
IR,Theodóra Brynja Sveinsdóttir,2023/24,21,0.1,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Tinna Sigurrós Traustadóttir,2022/23,7,2.4,53.1,0,0,0.6,0.7,1.1,62.5,0,0.3,2.5,4,0,0.1,0,1.1,0,0.3,0,5.9
Selfoss,Tinna Sigurrós Traustadóttir,2018/19,10,1.7,68,0,0,0.1,0,0,0,0,0.2,0,0,0.3,0.2,0,0.2,0,0,0,5.5
Selfoss,Tinna Soffía Traustadóttir,2022/23,20,2.1,68.9,0,0,0.5,0.2,0.3,80,0.1,0.8,0.25,0.31,0.3,0.2,0.3,2.8,0,0.2,0,6
HK,Tinna Sól Björgvinsdóttir,2021/22,5,2.2,57.9,0,0,1.2,0,0,0,0,0.4,0,0,0.6,0.8,0,7.2,0.2,0.8,0,6.4
HK,Tinna Sól Björgvinsdóttir,2020/21,13,2.6,69.4,0,0,0.8,0,0.2,0,0,0.8,0,0.2,0.2,0.6,0,4.5,0.2,0.7,0,6.2
HK,Tinna Sól Björgvinsdóttir,2019/20,18,2.4,68.3,0,0,0.6,0.1,0.1,100,0,0.8,0.14,0.14,0.6,0.7,0,2.1,0.1,0.2,0,6
HK,Tinna Sól Björgvinsdóttir,2018/19,16,1.9,64.6,0,0,0.2,0.1,0.2,50,0.1,0.3,0.25,0.5,0.2,0.5,0,0.9,0,0.1,0,5.7
Fram,Tinna Valgerður Gísladóttir,2022/23,23,1.8,54.5,0.5,66.7,0.2,0.4,0.5,75,0,0.7,0.53,0.71,0.1,0,0,0.3,0,0.1,0,5.4
Fram,Tinna Valgerður Gísladóttir,2021/22,27,0.9,58.1,0.1,66.7,0,0.1,0.1,100,0,0.1,1,1,0.1,0.1,0,0.1,0,0.1,0,5.2
Grotta,Tinna Valgerður Gísladóttir,2017/18,7,0.4,42.9,0,0,0,0.1,0.1,100,0,0.4,0.33,0.33,0,0,0,0.1,0,0,0,4.3
KA/Thor,Unnur Ómarsdóttir,2022/23,12,3,72,0.1,50,0.3,0.9,1.2,73.3,0,1.3,0.73,1,0.8,0.7,0,0.7,0,0.1,0,6.3
KA/Thor,Unnur Ómarsdóttir,2021/22,27,3.5,55.6,0,0,0.3,0.3,0.6,50,0,0.5,0.62,1.23,0.6,0.9,0,0.6,0.1,0.1,0,6.1
Fram,Unnur Ómarsdóttir,2020/21,16,1.5,61.5,0,0,0.6,0.4,0.4,100,0,0.4,1.17,1.17,0.4,0.6,0,0.4,0.1,0.1,0,5.7
Fram,Unnur Ómarsdóttir,2019/20,15,1.9,64.4,0,0,0.1,0.3,0.4,71.4,0,0.1,2.5,3.5,0.3,0.1,0,0.3,0.1,0.1,0,5.6
Fram,Unnur Ómarsdóttir,2018/19,26,2.8,73.5,0,0,0.1,0.2,0.3,66.7,0,0.6,0.4,0.6,0.2,0.3,0,0.5,0,0.1,0,5.9
Grotta,Unnur Ómarsdóttir,2017/18,2,1.5,100,0,0,0.5,2,3.5,57.1,0,0.5,4,7,0.5,0,0,0.5,0,0,0,3.8
IR,Vaka Líf Kristinsdóttir,2023/24,22,0.7,45.5,0,0,0.2,0.2,0.3,57.1,0.2,0.5,0.33,0.58,0,0.1,0,0.8,0,0.1,0,5.2
Valur,Vaka Sigríður Ingólfsdóttir,2021/22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Vaka Sigríður Ingólfsdóttir,2020/21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Valur,Vala  Magnúsdóttir,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Valgerður Arnalds,2023/24,24,0.3,47.1,0,0,0,0.5,0.7,72.2,0,0.4,1.44,2,0,0.1,0,1,0,0,0,5.3
Fram,Valgerður Arnalds,2022/23,22,0.1,50,0,0,0,0.3,0.3,87.5,0,0.4,0.88,1,0,0,0,0,0,0,0,5.1
Fram,Valgerður Arnalds,2021/22,4,0.3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
HK,Valgerður Ýr Þorsteinsdóttir,2022/23,9,2.9,45.6,0,0,0.3,1.6,3.7,42.4,0.2,2.6,0.61,1.43,0,0.1,0,2.6,0,0.2,0,6
HK,Valgerður Ýr Þorsteinsdóttir,2021/22,21,3.7,56.1,0,0,0.8,1.5,2.4,62.7,0.3,2.7,0.56,0.89,0.1,0.6,0.1,2.7,0.3,0.5,0,6.3
HK,Valgerður Ýr Þorsteinsdóttir,2020/21,3,4.7,42.4,0,0,0.7,3.7,5.4,68.8,0,4,0.92,1.33,0,0.7,0,2.3,0.3,0.7,0,6.5
HK,Valgerður Ýr Þorsteinsdóttir,2019/20,19,4.4,53.8,0,0,1.2,1.9,2.6,74,0.8,3.1,0.64,0.86,0,0.2,0,1.7,0.1,0.4,0,6.5
HK,Valgerður Ýr Þorsteinsdóttir,2018/19,9,2.8,53.2,0,0,0.8,1.4,2.8,50,0.1,3.1,0.46,0.93,0,0.8,0,1.6,0,0.4,0,6
Fjolnir,Victoria McDonald,2017/18,14,0.1,12.5,0,0,0,0.1,0.2,66.7,0,0.6,0.25,0.38,0,0.1,0,0.1,0,0,0,4.6
Stjarnan,Vigdís Arna Hjartardóttir,2023/24,22,1.4,61.2,0,0,0.3,0,0,0,0,0.4,0.13,0.13,0.2,0.2,0,0.8,0,0,0,5.5
Stjarnan,Vigdís Arna Hjartardóttir,2022/23,23,0.3,40,0,100,0.1,0,0,0,0,0.1,0.33,0.67,0.1,0,0,0.1,0,0,0,5.1
Valur,Vigdís Birna Þorsteinsdóttir,2019/20,18,1.7,70.5,0,0,0.2,0.1,0.1,100,0.1,0.1,2,2,0.2,0.1,0.1,1.7,0.1,0.3,0,5.7
Valur,Vigdís Birna Þorsteinsdóttir,2018/19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1
Valur,Vigdís Birna Þorsteinsdóttir,2017/18,16,1.1,53.1,0,0,0.1,0.3,0.3,100,0,0.2,1.33,1.33,0.1,0.3,0.1,0.8,0.1,0,0,5.4
Haukar,Wiktoria Elzbieta Piekarska,2017/18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5
Haukar,Þóra Hrafnkelsdóttir,2023/24,7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,5
IBV,Þóra Björg Stefánsdóttir,2023/24,17,1.6,51.9,0.1,100,0.2,0.4,0.5,75,0.1,0.2,1.5,2,0.6,0.2,0.1,0.8,0.1,0.1,0,5.6
IBV,Þóra Björg Stefánsdóttir,2021/22,21,1.3,61.4,0.6,76.5,0,0.2,0.5,36.4,0,0.3,0.57,1.57,0,0,0,0.2,0,0,0,5.4
IBV,Þóra Björg Stefánsdóttir,2020/21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,5
IBV,Þóra Guðný Arnarsdóttir,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Þóra Guðný Arnarsdóttir,2019/20,5,0.4,100,0,0,0.8,0,0.2,0,0,0.4,0,0.5,0.4,0,1,1.4,0,0.4,0,5.5
Grotta,Þóra Guðný Arnarsdóttir,2017/18,7,1.4,66.7,0,0,0.1,0.3,1,28.6,0.1,1.1,0.25,0.88,0.6,0.3,0.7,3.1,0.1,1.4,0.1,5
HK,Þóra María Sigurjónsdóttir,2021/22,20,1.4,49.1,0.5,81.8,0.8,1,1.7,59.4,0.3,1.9,0.5,0.84,0.1,0.4,0.1,0.9,0,0.1,0,5.6
HK,Þóra María Sigurjónsdóttir,2020/21,9,1.7,36.6,0,0,0.7,1.1,1.9,58.8,0.1,2.2,0.5,0.85,0.1,0,0,1.3,0.1,0.1,0,5.4
Afturelding,Þóra María Sigurjónsdóttir,2019/20,9,3.8,45.3,0.8,70,0.8,1.1,2.1,52.6,0.1,4.1,0.27,0.51,0.4,0.2,0.7,3.4,0.1,0.2,0,5.9
Valur,Þórey Anna Ásgeirsdóttir,2023/24,26,6.7,77.6,3,85.9,0,0.5,0.7,73.7,0.2,0.6,0.93,1.27,0.5,0.5,0,0.8,0,0.1,0,7.3
Valur,Þórey Anna Ásgeirsdóttir,2022/23,28,6,76.6,3,83,0.2,0.6,0.9,70.8,0,0.2,3.4,4.8,0.5,0.6,0,1.2,0,0,0,7.2
Valur,Þórey Anna Ásgeirsdóttir,2021/22,17,3.5,72.8,2.3,83,0,0.5,0.6,81.8,0.1,0.3,1.8,2.2,0.1,0.2,0,0.8,0.1,0.1,0,6.2
Valur,Þórey Anna Ásgeirsdóttir,2020/21,12,4.7,64.4,1.7,95.2,0,0.8,1.6,52.6,0,1.6,0.53,1,0,0.3,0,2.9,0.1,0.1,0,6.5
Stjarnan,Þórey Anna Ásgeirsdóttir,2019/20,12,5.2,56.4,2.3,82.4,0.3,2.2,3.2,68.4,0.5,0.9,2.36,3.45,0.2,0.3,0,5.3,0.2,0.1,0,7.4
Stjarnan,Þórey Anna Ásgeirsdóttir,2018/19,21,6.2,56,1.9,81.6,0.3,2,3.3,60.6,0.3,1.1,1.79,2.96,0.2,0.2,0.1,2.1,0.2,0.1,0,7.2
Stjarnan,Þórey Anna Ásgeirsdóttir,2017/18,11,4.5,55.1,0.1,33.3,0.1,1.6,2.4,66.7,0.5,1.3,1.29,1.93,0.4,0.5,0.2,3.8,0.4,0,0,7
Fram,Þórey Rósa Stefánsdóttir,2023/24,22,4.2,62,0,100,0.1,0.7,0.8,88.2,0,0.6,1.15,1.31,0.4,1,0,0.3,0,0.2,0,6.4
Fram,Þórey Rósa Stefánsdóttir,2022/23,23,3.6,63.1,0,0,0,0.6,0.7,87.5,0,0.8,0.74,0.84,0.8,0.6,0,0.3,0,0.2,0,6.1
Fram,Þórey Rósa Stefánsdóttir,2021/22,27,4.1,60.7,0,0,0.2,0.2,0.3,55.6,0,0.6,0.31,0.56,0.6,0.6,0,0.5,0,0.1,0,6.2
Fram,Þórey Rósa Stefánsdóttir,2020/21,4,4.3,70.8,0,0,0,0.5,0.5,100,0,0.5,1,1,0.8,1,0,0.8,0,0.3,0,6.5
Fram,Þórey Rósa Stefánsdóttir,2019/20,18,5.3,67.9,0,0,0.2,0.6,0.8,78.6,0.1,0.7,0.85,1.08,0.5,0.9,0,0.3,0.1,0.1,0,6.8
Fram,Þórey Rósa Stefánsdóttir,2018/19,26,5,64,0,0,0,0.5,0.5,93.3,0.1,0.6,0.88,0.94,0.3,1,0,0.7,0,0.1,0,6.7
Fram,Þórey Rósa Stefánsdóttir,2017/18,15,3.8,64.8,0,0,0,0.4,0.5,85.7,0,0.7,0.55,0.64,0.3,0.8,0,0.5,0.1,0,0,6.2
Stjarnan,Þórhildur Gunnarsdóttir,2022/23,5,0.6,75,0,0,0,0,0.2,0,0,0.6,0,0.33,0.2,0.2,0,1.4,0,0,0,5.3
Stjarnan,Þórhildur Gunnarsdóttir,2021/22,4,0.5,66.7,0,0,0,0,0,0,0,0.3,0,0,0.5,0.3,0,0.5,0,0,0,5.3
Stjarnan,Þórhildur Gunnarsdóttir,2019/20,12,3.2,74.5,0,0,1,2.3,3.2,71.1,0.2,3.7,0.61,0.86,0.2,0.7,0.5,4.8,0.2,0.3,0,6.9
Stjarnan,Þórhildur Gunnarsdóttir,2018/19,21,2.8,64.4,0.1,100,1,0.9,1.2,73.1,0.1,1,0.86,1.18,0.3,0.6,0.1,3.3,0.1,0.2,0,6.5
Stjarnan,Þórhildur Gunnarsdóttir,2017/18,6,4.8,82.9,0,0,1.5,0.5,0.7,75,0,0.7,0.75,1,0.3,1,0,2.7,0.2,0.2,0,7.2
Haukar,Þórhildur Braga Þórðardóttir,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Haukar,Þórhildur Braga Þórðardóttir,2019/20,14,1.6,45.8,0,0,1.1,0.9,1.6,54.5,0,1.8,0.48,0.88,0,0.4,0,1.3,0,0.4,0,5.7
Haukar,Þórhildur Braga Þórðardóttir,2018/19,18,1.2,43.8,0.1,100,0.6,0.7,1,70.6,0.1,1.1,0.6,0.85,0.1,0.1,0.1,0.7,0.1,0.1,0,5.4
Haukar,Þórhildur Braga Þórðardóttir,2017/18,14,1.9,41.5,0,0,0.5,0.6,1.3,47.4,0.2,1.6,0.39,0.83,0.3,0.3,0.1,1,0,0.3,0,5.5
Afturelding,Þórhildur Vala Kjartansdóttir,2021/22,12,0.1,50,0,0,0.1,0,0,0,0,0.3,0,0,0,0.1,0.3,0.3,0,0.3,0.1,4.9
Fjolnir,Þórhildur Vala Kjartansdóttir,2017/18,21,0.2,30.8,0,0,0.1,0.1,0.2,40,0,0.4,0.25,0.63,0.2,0.3,0.1,2.2,0.3,0.4,0,4.9
Afturelding,Þórunn Friðriksdóttir,2019/20,14,0.6,50,0,0,0.4,0.1,0.2,66.7,0,0.9,0.17,0.25,0.6,0.1,0,0.9,0.1,0.1,0,5.2
HK,Þórunn Friðriksdóttir,2018/19,19,0.7,56,0.2,50,0.3,0.4,0.5,80,0.1,0.6,0.67,0.83,0.1,0.1,0,0.3,0,0.2,0,5.2
