Lið,Nafn,Tímabil,Leikir,Mörk,%,Víti,V%,FiV,Sto,Sk.F,P%,S7m,TB,Sto/TB,Sk.F/TB,Frk,Stl,Blk,Stp,Gul,2m,Rau,Eink
IBV,Kristján Örn Kristjánsson,2018/19,29,4.5,51,0,0,0.7,3.3,4.7,70.8,0.4,2.2,1.54,2.17,0.4,0.6,0.2,2.6,0.1,0.6,0,7.1
Fjolnir,Kristján Örn Kristjánsson,2017/18,22,7,53.5,0.6,61.9,0.7,3.4,5.5,62,0.6,3,1.15,1.86,0.5,1.3,0.2,3.5,0.4,0.6,0,7.8
Fram,Kristófer Andri Daðason,2022/23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5
Fram,Kristófer Andri Daðason,2021/22,13,0.7,42.9,0,0,0.1,0,0.3,0,0.2,0.7,0,0.44,0,0.1,0,0.7,0,0.2,0,5.1
HK,Kristófer Andri Daðason,2019/20,14,1.7,40,0.2,100,0.1,0.8,1.1,73.3,0.1,1.2,0.65,0.88,0,0.1,0.1,0.6,0,0.1,0,5.3
Vikingur,Kristófer Andri Daðason,2017/18,16,1,42.1,0.2,100,0.2,1.3,1.9,66.7,0.3,1.4,0.91,1.36,0.4,0.1,0,0.9,0.1,0.2,0,5.5
Fram,Kristófer Dagur Sigurðsson,2022/23,24,1,72.7,0,0,0.1,0.1,0.1,66.7,0,0.1,1,1.5,0.4,0.3,0,0,0,0.1,0,5.4
Fram,Kristófer Dagur Sigurðsson,2021/22,19,1.5,65.1,0.4,50,0.2,0,0,0,0.1,0.1,0,0,0.4,0.1,0,0.4,0,0.1,0,5.5
Fram,Kristófer Dagur Sigurðsson,2020/21,17,1,81,0.1,50,0.1,0,0,0,0.1,0.1,0,0,0.1,0.1,0,0.1,0,0,0,5.3
HK,Kristófer Dagur Sigurðsson,2019/20,20,1.6,60.4,0,0,0.4,0.1,0.2,50,0,0.2,0.25,0.5,0.5,0.3,0.1,0.4,0.1,0.1,0,5.6
HK,Kristófer Ísak Bárðarson,2023/24,15,1.5,33.8,0,0,0.1,0.9,1.2,76.5,0,1,0.87,1.13,0.1,0.3,0.1,2.1,0.1,0.5,0,5.4
HK,Kristófer Ísak Bárðarson,2021/22,21,0.7,34.1,0,0,0,0.2,0.3,57.1,0.1,0.3,0.57,1,0,0,0.1,0.5,0,0.2,0,5.1
Afturelding,Kristófer Karl Karlsson,2021/22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Afturelding,Kristófer Karl Karlsson,2019/20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,5
Afturelding,Kristófer Karl Karlsson,2018/19,3,0.3,50,0,0,0.3,0,0,0,0,1,0,0,0,0,0,0.3,0,0.3,0,5
Haukar,Kristófer Máni Jónasson,2023/24,23,0.7,59.3,0,0,0,0.1,0.1,100,0,0.1,1,1,0.1,0.2,0,0.2,0,0,0,5.2
Haukar,Kristófer Máni Jónasson,2022/23,16,1.1,73.9,0,0,0.1,0.1,0.1,100,0,0.3,0.2,0.2,0.2,0.4,0,0.5,0,0.1,0,5.4
Afturelding,Kristófer Máni Jónasson,2021/22,27,0.4,66.7,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,5.1
Haukar,Kristófer Máni Jónasson,2020/21,15,0.3,71.4,0,0,0.1,0.1,0.1,100,0,0.1,2,2,0,0.1,0,0.2,0,0.1,0,5.1
Haukar,Kristófer Máni Jónasson,2019/20,1,1,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.9
Vikingur,Kristófer Snær Þorgeirsson,2023/24,2,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,5.2
Fram,Kristófer Tómas Gíslason,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
FH,Leonharð Þorgeir Harðarson,2023/24,32,1.7,62.8,0,0,0.3,0.3,0.3,100,0,0.3,0.8,0.8,0.7,0.1,0.1,0.4,0,0.3,0,5.6
FH,Leonharð Þorgeir Harðarson,2022/23,21,2.2,53.5,0,0,0.5,1.1,1.4,79.3,0,1.1,1,1.26,0.6,0.5,0,0.2,0,0.1,0,5.8
FH,Leonharð Þorgeir Harðarson,2021/22,21,3,59,0,0,1.4,1.8,3.2,56.1,0.2,1.9,0.95,1.69,0.6,0.7,0,0.5,0,0.2,0,6.5
FH,Leonharð Þorgeir Harðarson,2020/21,24,3,68.9,0,0,0.4,0.5,0.8,64.7,0.3,0.5,0.85,1.31,0.4,0.4,0,0.7,0,0.3,0,6.1
FH,Leonharð Þorgeir Harðarson,2019/20,16,2.2,74.5,0,0,0.4,0.4,0.7,54.5,0,0.5,0.75,1.38,0.6,0.4,0,0.8,0,0.5,0,5.8
Grotta,Leonharð Þorgeir Harðarson,2018/19,21,2.7,47.9,0,0,0.7,0.4,0.6,64.3,0,0.9,0.5,0.78,0.4,0.4,0,1,0,0,0,5.9
Haukar,Leonharð Þorgeir Harðarson,2017/18,25,1.4,61.8,0,0,0.3,0.8,1.3,61.8,0.2,0.9,0.91,1.48,0.1,0.2,0.1,0.6,0.1,0.2,0,5.6
KA,Leó Friðriksson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Hordur,Leó Renaud-David,2022/23,8,5,47.6,2.1,81,0,3.9,5.7,68.9,0.6,4.6,0.84,1.22,0.9,0.6,0,1.3,0.1,0.3,0.1,6.5
Afturelding,Leó Snær Pétursson,2023/24,31,1,54.5,0.1,57.1,0,0,0.1,33.3,0,0.3,0.13,0.38,0.3,0.2,0,0.2,0,0.1,0,5.3
Stjarnan,Leó Snær Pétursson,2022/23,13,3.9,69.9,2.1,73,0,0.2,0.4,60,0.1,0.3,0.75,1.25,0.5,0.1,0,0.5,0,0.1,0,6.2
Stjarnan,Leó Snær Pétursson,2021/22,20,5.4,74,3.2,78.8,0.3,0.2,0.5,33.3,0.2,0.1,1.5,4.5,0.6,0.4,0,0.2,0,0.1,0,6.8
Stjarnan,Leó Snær Pétursson,2020/21,24,3.9,71.5,2.2,79.1,0.3,0.3,0.4,80,0,0.3,1.14,1.43,0.2,0.5,0,0.3,0,0,0,6.3
Stjarnan,Leó Snær Pétursson,2019/20,20,5.3,72.4,2.2,86,0.4,0.3,0.5,66.7,0,0.3,1.2,1.8,0.5,0.6,0,0.6,0,0.1,0,6.8
Stjarnan,Leó Snær Pétursson,2018/19,22,3.6,59.4,0.5,66.7,0.3,0.3,0.4,75,0,0.6,0.43,0.57,0.1,0.3,0,0.5,0,0.1,0,6
Stjarnan,Leó Snær Pétursson,2017/18,22,4.3,71.4,0.5,61.1,0.3,0.6,1,63.6,0,1.1,0.58,0.92,0.8,0.4,0,0.6,0,0,0,6.5
KA,Logi Gautason,2023/24,16,0.3,45.5,0,0,0.2,0.1,0.1,100,0,0.1,0.5,0.5,0.1,0,0,0.4,0,0.1,0,5.1
KA,Logi Gautason,2022/23,10,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,5
Vikingur,Logi Ágústsson,2021/22,13,0.4,55.6,0,0,0.2,0.2,0.4,50,0.1,0.4,0.4,0.8,0,0,0,0.1,0,0,0,5.1
IR,Logi Ágústsson,2020/21,14,0.6,36.4,0,0,0.2,0.5,1.1,46.7,0.1,0.9,0.54,1.15,0,0.1,0,0.3,0,0.1,0,5.2
Fjolnir,Logi Ágústsson,2017/18,4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,5
Vikingur,Logi Snædal Jónsson,2021/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Logi Snædal Jónsson,2017/18,6,0.2,20,0,0,0,0.2,0.2,100,0,0.7,0.25,0.25,0.2,0,0,0.3,0,0,0.2,4.7
IBV,Luis Rafael  Da Silva M.M. Guerra,2020/21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fram,Luka Vukicevic,2022/23,23,3.7,60.3,0.2,66.7,0.8,1.8,2.6,68.9,0.5,1.3,1.35,1.97,0.4,0.5,0.1,0.9,0.1,0.3,0,6.6
Grotta,Lúðvík Thorberg Arnkelsson,2023/24,12,1.7,45.5,0,0,0.1,2.5,3.3,76.9,0.3,1.8,1.43,1.86,0.1,0.5,0.3,1,0,0.3,0.1,5.8
Grotta,Lúðvík Thorberg Arnkelsson,2022/23,19,2.7,54.3,0.1,100,0.2,1.5,2.6,57.1,0.4,1.8,0.8,1.4,0.2,0.4,0,2.1,0.2,0.4,0,6.1
Grotta,Lúðvík Thorberg Arnkelsson,2021/22,21,2.1,53,0,0,0.3,1.7,2.3,74.5,0.6,1,1.67,2.24,0.3,0.2,0,1.3,0,0.4,0,6.1
Grotta,Lúðvík Thorberg Arnkelsson,2020/21,19,1.3,36.4,0,0,0.1,0.9,1.4,64.3,0.3,1.4,0.69,1.08,0,0,0,0.2,0,0.2,0,5.2
Fram,Lúðvík Thorberg Arnkelsson,2019/20,12,0.5,66.7,0,0,0,0.3,0.6,50,0.1,0.6,0.43,0.86,0,0,0,0.3,0,0,0,5.2
Fram,Lúðvík Thorberg Arnkelsson,2018/19,4,0,0,0,0,0,0.3,0.6,50,0.3,0.3,1,2,0,0,0,0,0,0,0,5.1
Fram,Lúðvík Thorberg Arnkelsson,2017/18,20,2,55.6,0,0,0.2,1.5,2.2,68.2,0.2,1,1.5,2.2,0.2,0.2,0.1,0.9,0.1,0.3,0.1,5.8
IBV,Magnús Stefánsson,2019/20,8,0.1,25,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,1.4,0.1,0.1,0,5.2
IBV,Magnús Stefánsson,2018/19,27,0.6,76.2,0,0,0,0.4,0.5,71.4,0,0.1,3.33,4.67,0.2,0.6,1.1,2.4,0,0.3,0,5.8
IBV,Magnús Stefánsson,2017/18,23,0.3,80,0,0,0,0.1,0.2,50,0,0.1,1,2,0.3,0.3,1.1,2.3,0.2,0.6,0,5.5
KA,Magnús Dagur Jónatansson,2023/24,24,1.2,52.8,0,0,0.3,0.6,1,60,0.2,1,0.6,1,0,0,0,0.5,0,0.2,0,5.4
KA,Magnús Dagur Jónatansson,2022/23,2,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5
IBV,Magnús Karl Magnússon,2019/20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vikingur,Magnús Karl Magnússon,2017/18,16,1.2,55.9,0,0,0.2,0.6,0.7,81.8,0.1,1.2,0.47,0.58,0,0,0,0.1,0.1,0.1,0,5.3
Valur,Magnús Óli Magnússon,2023/24,23,4.3,58.6,0.3,85.7,0.8,2.9,3.7,77.9,0.6,1.3,2.16,2.77,0.3,0.5,0.2,2,0.1,0.2,0,7.2
Valur,Magnús Óli Magnússon,2022/23,16,4,60.4,0.1,100,0.7,2.3,2.9,80,0.4,1.2,1.89,2.37,0.3,0.4,0.1,2.8,0.1,0.3,0,7
Valur,Magnús Óli Magnússon,2021/22,26,3.2,60,0,0,0.8,2.4,3.3,72.1,0.4,1.1,2.21,3.07,0.3,0.5,0.1,3.1,0.1,0.2,0,7
Valur,Magnús Óli Magnússon,2020/21,23,3.9,61.4,0,0,1.2,2.7,3.7,72.9,0.4,1.5,1.82,2.5,0.5,0.5,0.3,2.5,0,0.3,0,7.2
Valur,Magnús Óli Magnússon,2019/20,20,4.7,58.1,0.3,85.7,1.6,2.6,3.5,75.4,0.5,2.1,1.27,1.68,0.2,0.6,0.1,2.4,0.2,0.3,0,7.3
Valur,Magnús Óli Magnússon,2018/19,20,5.4,62.8,0.7,81.3,0.8,2,3.1,63.9,0.2,1.4,1.39,2.18,0.2,0.5,0.4,2.2,0.2,0.4,0,7.3
Valur,Magnús Óli Magnússon,2017/18,24,5.4,57,0.8,73.1,0.5,1.3,2,66,0.2,1.8,0.72,1.09,0.2,0.1,0,1.5,0.1,0.3,0,6.7
Fram,Magnús Öder Einarsson,2023/24,7,0.6,57.1,0,0,0.1,1.7,1.8,92.3,0.3,0.3,6,6.5,0,0,0.4,1.6,0,0.4,0,5.7
Fram,Magnús Öder Einarsson,2022/23,10,0.4,57.1,0,0,0,0.5,0.9,55.6,0.1,0.3,1.67,3,0.1,0.1,0.3,1.2,0,0.3,0,5.3
Fram,Magnús Öder Einarsson,2021/22,11,0.3,37.5,0,0,0.1,0.1,0.1,100,0,0.2,0.5,0.5,0.4,0,0.1,1.6,0.2,0.6,0,5.1
Selfoss,Magnús Öder Einarsson,2020/21,17,0.6,35.7,0,0,0.1,0.5,0.7,72.7,0.1,0.6,0.8,1.1,0.2,0.2,0.3,1.8,0,0.5,0,5.3
Selfoss,Magnús Öder Einarsson,2019/20,20,2.3,56.8,0,0,0.3,1.4,1.9,73.7,0,1.8,0.8,1.09,0.2,0.3,0.5,2.5,0.1,0.7,0,6
Grotta,Magnús Öder Einarsson,2018/19,20,4.3,45.2,0.2,66.7,1,1.6,2.2,72.7,0.1,2,0.8,1.1,0.3,0.2,0.2,2.5,0.5,0.6,0.1,6.1
Fram,Marel Baldvinsson,2023/24,11,2.8,52.5,0,0,0.2,1.5,1.8,85,0.3,1.4,1.13,1.33,0.3,0.5,0.2,1.8,0.1,0.3,0,6.2
Fram,Marko Coric,2023/24,11,3.2,64.8,0,0,0.5,0.1,0.1,100,0,0.3,0.33,0.33,0.3,0.4,0.2,2.5,0.2,0.6,0.1,6
Fram,Marko Coric,2022/23,23,3,67.3,0.4,76.9,1,0.3,0.4,80,0,0.4,0.8,1,0.4,0.3,0.6,3.3,0.2,0.9,0,6.4
IR,Markús Björnsson,2022/23,19,0.3,42.9,0,0,0.1,0.1,0.2,66.7,0,0.2,0.67,1,0.1,0.1,0.1,0.2,0,0,0,5.1
Fram,Marteinn Sverrir Bjarnason,2020/21,6,0.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1
Fram,Matthías Daðason,2020/21,18,1.8,68.8,1.7,73.2,0,0.2,0.3,75,0,0,0,0,0.2,0.1,0,0.1,0,0,0,5.6
Fram,Matthías Daðason,2019/20,17,3.8,68.8,2.3,79.6,0.1,0.2,0.3,80,0.1,0.5,0.5,0.63,0.5,0.3,0,0.4,0,0.2,0.1,6
Fram,Matthías Daðason,2018/19,2,1,100,0.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,5.3
Fram,Matthías Daðason,2017/18,22,3.4,70.1,1.4,79.5,0.1,0.4,0.6,69.2,0.1,0.9,0.45,0.65,0.2,0.5,0.1,2.5,0.2,0.4,0.1,6.3
Fram,Max Emil Stenlund,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7
Hordur,Mikel Amilibia Aristi,2022/23,16,3.3,60.5,0,0,0.4,3.3,5.2,63.4,0.3,2,1.63,2.56,0.3,0.3,0.1,0.3,0,0,0,6.8
IR,Nathan Doku Asare,2022/23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Hordur,Noah Virgil Bardou,2022/23,5,2.8,41.2,0,0,0.6,1.2,3,40,0.6,0.8,1.5,3.75,0.4,0.6,0,2.4,0,1,0,6.2
Vikingur,Nökkvi Gunnarsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Selfoss,Nökkvi Dan Elliðason,2020/21,21,1.9,53.3,0,0,0.5,1.5,1.9,77.5,0.1,1.2,1.19,1.54,0.3,0.2,0,1.4,0,0.2,0,5.9
Selfoss,Nökkvi Dan Elliðason,2019/20,6,1.3,44.4,0,0,0.7,1.7,2.2,76.9,0.5,1.3,1.25,1.63,0.2,0.2,0.2,1.5,0,0.5,0,5.6
Selfoss,Nökkvi Dan Elliðason,2018/19,18,2.3,62.7,0.2,75,0.2,1.2,1.8,67.7,0.2,0.6,1.91,2.82,0.3,0.4,0.1,2.2,0.1,0.3,0,6.2
Grotta,Nökkvi Dan Elliðason,2017/18,13,2.7,57.4,0,0,0.3,2.2,3.6,60.9,0.2,0.8,2.55,4.18,0.5,0.3,0,0.3,0,0.2,0,6.4
IBV,Nökkvi Snær Óðinsson,2023/24,20,1.4,65.1,0,0,0.2,0.1,0.2,50,0,0.5,0.11,0.22,0.6,0.6,0,0.3,0.1,0.1,0,5.5
IBV,Nökkvi Snær Óðinsson,2022/23,21,1.4,66.7,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.3,0,0.3,0,0,0,5.5
IBV,Nökkvi Snær Óðinsson,2021/22,28,0.7,51.3,0,0,0,0,0,0,0,0.1,0,0,0.3,0.4,0,0.3,0,0,0,5.3
IBV,Nökkvi Snær Óðinsson,2020/21,19,0.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,5
Haukar,Orri Freyr Þorkelsson,2020/21,25,5.8,82.4,2.4,81.1,0.1,0.1,0.2,50,0,0.6,0.14,0.29,0.5,0.6,0,0.5,0,0.3,0,6.9
Haukar,Orri Freyr Þorkelsson,2019/20,7,5.1,81.8,2,93.3,0,0.1,0.4,33.3,0,0.9,0.17,0.5,0.3,0,0,0.6,0,0.3,0,6.5
Haukar,Orri Freyr Þorkelsson,2018/19,34,3.4,68.4,0.9,66.7,0.1,0.2,0.2,100,0,0.3,0.64,0.64,0.6,0.3,0,0.6,0,0.3,0,6.1
IR,Orri Freyr Þorkelsson,2017/18,9,1.6,82.4,0.4,100,0,0.1,0.1,100,0,0,0,0,0.1,0.1,0,0.3,0,0.1,0,5.5
KA,Ott Varik,2023/24,24,4,65.5,0.3,66.7,0.5,0.6,0.7,88.2,0.2,1.2,0.52,0.59,1,0.4,0,0.3,0.1,0.5,0,6.3
KA,Óðinn Þór Ríkharðsson,2021/22,24,7.4,73.6,2.5,83.3,0.5,0.3,0.4,66.7,0,0.7,0.35,0.53,1,0.8,0,1.5,0.1,0.1,0,7.6
FH,Óðinn Þór Ríkharðsson,2017/18,33,6.5,70.1,0,0,0.3,0.4,0.6,60,0,0.6,0.57,0.95,0.8,0.6,0,0.6,0.1,0.3,0,7.1
KA,Ólafur Gústafsson,2023/24,23,2.1,51.1,0,0,0,1.5,2,76.1,0.3,1.2,1.25,1.64,0.1,0.6,1.2,2.2,0.1,0.8,0,6.1
KA,Ólafur Gústafsson,2022/23,9,5.3,52.7,0,0,0.1,4.3,5.1,84.8,0.8,2.7,1.63,1.92,0.2,0.1,1.2,3,0.2,1.1,0,7.4
KA,Ólafur Gústafsson,2021/22,24,3.3,55.9,0,0,0.4,2.2,3.4,65.4,0.3,2,1.1,1.69,0.2,0.3,0.4,2.5,0.1,0.9,0,6.4
IR,Ólafur  Malquist,2020/21,13,0.8,78.6,0,0,0.2,0.2,0.2,100,0,0.2,1,1,0.2,0,0.1,0.5,0.2,0.4,0,5.2
KA,Ólafur Gústafsson,2020/21,16,2,50.8,0,0,0.1,0.9,1.4,65.2,0,1.3,0.71,1.1,0.2,0.1,0.9,1.8,0.3,0.8,0.1,5.7
Stjarnan,Ólafur Gústafsson,2017/18,1,5,62.5,0,0,2,5,6,83.3,0,3,1.67,2,0,1,1,2,0,0,0,8.2
Stjarnan,Ólafur Bjarki Ragnarsson,2020/21,11,2,48.9,0,0,0.2,2.3,3.5,65.8,0.6,0.9,2.5,3.8,0.1,0.1,0.2,1.1,0,0.2,0,6.2
Stjarnan,Ólafur Bjarki Ragnarsson,2019/20,16,3.4,59.3,0,0,0.4,1.5,2.4,61.5,0.2,1.2,1.26,2.05,0.1,0.2,0.1,0.7,0,0.2,0,6.3
Grotta,Ólafur Brim Stefánsson,2023/24,4,2,50,0,0,0.3,1.3,1.8,71.4,0,0.8,1.67,2.33,0.3,0.3,0.8,1.5,0.3,0.8,0,5.9
Fram,Ólafur Brim Stefánsson,2022/23,24,1.8,49.4,0,0,0.3,0.6,1.1,57.7,0.2,0.3,1.88,3.25,0.3,0.6,0.4,2.7,0,0.3,0,6
Grotta,Ólafur Brim Stefánsson,2021/22,22,4.2,54.4,0,0,0.7,1.5,2.4,64.2,0.4,1.4,1.13,1.77,0.3,0.9,0.1,3.8,0.1,0.6,0,6.8
Grotta,Ólafur Brim Stefánsson,2020/21,22,2.1,45.6,0,0,0.5,1,1.5,69.7,0.2,1,1,1.43,0,0.8,0.5,2.5,0.2,0.4,0,6
Vikingur,Ólafur Guðni Eiríksson,2021/22,18,0.8,62.5,0.2,66.7,0.1,0,0,0,0,0.1,0,0,0.1,0,0.1,0.8,0,0.3,0,5.2
IR,Ólafur Haukur Matthíasson,2020/21,22,2.1,62.7,0.1,50,0.1,0.1,0.1,75,0,0.1,1,1.33,0.2,0.1,0,0.5,0,0,0,5.7
IR,Ólafur Haukur Matthíasson,2019/20,20,0.2,50,0,0,0.1,0,0,0,0,0.1,0,0,0.2,0.1,0.1,0.2,0,0.1,0,5.1
IR,Ólafur Haukur Matthíasson,2018/19,12,0.2,33.3,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,5
IR,Ólafur Haukur Matthíasson,2017/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,5
Fram,Ólafur Jóhann Magnússon,2021/22,19,1.4,66.7,0,0,0.1,0.1,0.2,66.7,0,0.2,0.67,1,0.5,0.3,0.1,0.5,0,0.2,0,5.5
Fram,Ólafur Jóhann Magnússon,2020/21,8,2.3,81.8,0.3,66.7,0.1,0.1,0.1,100,0,0.1,1,1,0.3,0.4,0,0.5,0,0.3,0,5.8
Fram,Ólafur Jóhann Magnússon,2019/20,5,0.6,42.9,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,5.1
Haukar,Ólafur Ægir Ólafsson,2023/24,24,2.5,52.6,0,0,0.5,1.9,2.6,72.6,0.2,1.4,1.32,1.82,0.4,0.3,0.1,1.9,0,0.6,0,6.2
Haukar,Ólafur Ægir Ólafsson,2022/23,32,2.7,58.4,0,0,0.2,1.8,2.6,68.3,0.3,1.3,1.4,2.05,0.5,0.3,0.2,2.5,0.2,0.4,0,6.4
Haukar,Ólafur Ægir Ólafsson,2021/22,24,3,59.5,0,0,0.5,2.5,3,82.2,0.4,1.8,1.43,1.74,0.8,0.8,0.1,2.7,0.1,0.5,0,6.7
Haukar,Ólafur Ægir Ólafsson,2020/21,26,2.6,63,0.1,66.7,0.5,1.7,2.1,80.4,0.2,1.5,1.13,1.4,0.3,0.3,0.2,1.9,0.1,0.1,0,6.3
Haukar,Ólafur Ægir Ólafsson,2019/20,19,2.9,51.9,1.1,71.4,0.3,1.6,2.2,71.4,0.2,1.5,1.07,1.5,0.3,0.2,0.1,1.6,0,0.4,0,6.1
Valur,Ólafur Ægir Ólafsson,2017/18,24,2.3,47,0,100,0.6,1.7,2.5,69,0.2,1.2,1.43,2.07,0.8,0.5,0.4,2.4,0.3,0.7,0.1,6.1
Hordur,Óli Björn Vilhjálmsson,2022/23,20,1.2,46.9,0.6,57.9,0,0.2,0.2,100,0,0.3,0.67,0.67,0.3,0.1,0,0.3,0,0.2,0,5.2
Grotta,Óliver Magnússon,2021/22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
IBV,Óliver Daðason,2020/21,11,0.2,66.7,0,0,0,0.2,0.3,66.7,0.1,0.2,1,1.5,0,0,0,0,0,0,0,5.1
Grotta,Óliver Magnússon,2020/21,11,0,0,0,0,0,0.1,0.1,100,0,0,0,0,0,0,0,0,0,0,0,5.1
IBV,Óliver Daðason,2019/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stjarnan,Óliver Magnússon,2019/20,4,0.5,100,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0.3,0,0,0,5.3
FH,Ómar Darri Sigurgeirsson,2023/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
KA,Patrekur Stefánsson,2023/24,15,0.9,61.9,0,0,0.3,1.1,1.5,73.9,0.1,0.7,1.7,2.3,0.2,0.1,0,0.8,0.1,0.1,0,5.5
KA,Patrekur Stefánsson,2022/23,18,2,54.5,0,0,0.2,1.7,2.4,70.5,0.3,2.4,0.72,1.02,0.5,0.3,0.1,1.7,0.1,0.3,0,5.9
KA,Patrekur Stefánsson,2021/22,25,3.1,55.4,0,0,0.4,2.8,4.2,66.4,0.2,2.2,1.31,1.98,0.4,0.4,0,1.4,0.1,0.4,0,6.5
KA,Patrekur Stefánsson,2020/21,23,3,50,0.1,100,0.4,2.8,4,70.3,0.1,2.3,1.19,1.69,0.3,0.1,0,1.9,0.2,0.3,0,6.3
KA,Patrekur Stefánsson,2019/20,20,3.7,46.2,0,0,0.4,3.1,4.1,75.3,0.3,2.9,1.05,1.4,0.3,0.4,0,1.4,0.1,0.5,0,6.3
Akureyri,Patrekur Stefánsson,2018/19,20,3.1,48.4,0,0,0.3,1.4,1.5,93.3,0.2,1.8,0.78,0.83,0.5,0.5,0.1,1.5,0.1,0.4,0,5.9
Selfoss,Patrekur Þór Öfjörð,2023/24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
Hordur,Patrick Bergmann Kaltoft,2022/23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Haukar,Páll Þór Kolbeins,2023/24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Haukar,Páll Þór Kolbeins,2022/23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HK,Pálmi Fannar Sigurðsson,2023/24,14,1.1,55.6,0,0,0,0.1,0.2,50,0.1,0.3,0.25,0.5,0.8,0.4,0,5.2,0.2,0.7,0,5.8
HK,Pálmi Fannar Sigurðsson,2021/22,22,1,42.9,0,0,0,0.3,0.5,54.5,0.1,0.8,0.33,0.61,0.1,0.5,0.1,5.8,0.3,0.8,0,5.7
HK,Pálmi Fannar Sigurðsson,2019/20,20,0.8,59.3,0,0,0.1,0.6,0.8,75,0.1,0.4,1.5,2,0.3,0.4,0.2,3,0.2,0.5,0,5.7
Afturelding,Pétur  Júnísson,2022/23,18,0.5,75,0,0,0.2,0,0.1,0,0,0.1,0,0.5,0.1,0.1,0.1,0.4,0,0.1,0,5.2
Vikingur,Pétur  Júnísson,2021/22,6,1.7,66.7,0,0,0.3,0,0.2,0,0,0.3,0,0.5,0.2,0,0.7,0.5,0,0.5,0,5.6
Afturelding,Pétur  Júnísson,2018/19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.2
Afturelding,Pétur  Júnísson,2017/18,17,0.3,100,0,0,0.1,0,0,0,0,0.1,0,0,0,0.1,0,0.2,0,0.1,0,5.1
Stjarnan,Pétur Árni Hauksson,2023/24,24,3.8,60.7,0,0,1.1,3.1,4.9,62.7,0.3,2.9,1.06,1.69,0.4,0.5,0.1,4.2,0.1,0.5,0,7.2
Stjarnan,Pétur Árni Hauksson,2022/23,22,2.3,53.2,0,0,0.5,2.5,3.6,70,0.1,1.7,1.47,2.11,0.2,0.6,0.2,3.4,0.1,0.4,0,6.5
Stjarnan,Pétur Árni Hauksson,2021/22,18,1,52.9,0,0,0.7,0.8,1.5,53.6,0.3,0.9,0.88,1.65,0,0.1,0.2,2.2,0,0.3,0,5.7
Stjarnan,Pétur Árni Hauksson,2020/21,26,2.3,56.1,0,0,0.6,1.8,2.5,73.4,0.1,1.5,1.21,1.64,0.1,0.6,0.1,3.2,0,0.3,0,6.4
HK,Pétur Árni Hauksson,2019/20,19,3.6,45.7,0.1,40,0.4,2.4,4.2,56.8,0.4,2.7,0.9,1.59,0.5,0.5,0.1,2.5,0.2,0.2,0,6.5
