timabil,dags,heima,gestir,stig_heima,stig_gestir,leikmenn_heima,leikmenn_gestir
2023,2022-10-06T19:30:00Z,KA,ÍR,38,25,Dagur Gautason;Patrekur Stefánsson;Arnór Ísak Haddsson;Ísak Óli Eggertsson;Gauti Gunnarsson;Skarphéðinn Ívar Einarsson;Einar Rafn Eiðsson;Nicholas Adam B Satchwell;Hilmar Bjarki Gíslason;Aron Daði Bergþórsson;Bruno Bernat;Dagur Árni Heimisson;Allan Norðberg;Jóhann Geir Sævarsson;Haraldur Bolli Heimisson;Ragnar Snær Njálsson,Ólafur Rafn Gíslason;Bjarki Steinn Þórisson;Viktor Sigurðsson;Dagur Sverrir Kristjánsson;Arnar Freyr Guðmundsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Bergþór Róbertsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Rökkvi Pacheco Steinunnarson;Úlfur Gunnar Kjartansson;Róbert Snær Örvarsson;Markús Björnsson;Friðrik Hólm Jónsson
2023,2022-10-07T19:30:00Z,Fram,Valur,37,34,Þorvaldur Tryggvason;Stefán Darri Þórsson;Lárus Helgi Ólafsson;Kristófer Dagur Sigurðsson;Arnór Máni Daðason;Daníel Stefán Reynisson;Þorsteinn Gauti Hjálmarsson;Kjartan Þór Júlíusson;Reynir Þór Stefánsson;Arnar Snær Magnússon;Stefán Orri Arnalds;Ólafur Brim Stefánsson;Alexander Már Egan;Ívar Logi Styrmisson;Marko Coric;Luka Vukicevic,Björgvin Páll Gústavsson;Tjörvi Týr Gíslason;Finnur Ingi Stefánsson;Agnar Smári Jónsson;Arnór Snær Óskarsson;Tryggvi Garðar Jónsson;Aron Dagur Pálsson;Benedikt Gunnar Óskarsson;Vignir Stefánsson;Stiven Tobar Valencia;Alexander Örn Júlíusson;Sakai Motoki;Ísak Logi Einarsson;Bergur Elí Rúnarsson;Róbert Aron Hostert;Þorgils Jón Svölu Baldursson
2023,2022-10-08T18:00:00Z,Haukar,Afturelding,26,27,Geir Guðmundsson;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Atli Már Báruson;Guðmundur Bragi Ástþórsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Matas Pranckevicus;Össur Haraldsson;Sigurður Jónsson;Birkir Snær Steinsson;Ágúst Ingi Óskarsson;Andri Már Rúnarsson;Ólafur Ægir Ólafsson;Stefán Huldar Stefánsson;Andri Fannar Elísson,Pétur Júníusson;Stefán Scheving Th. Guðmundsson;Árni Bragi Eyjólfsson;Einar Ingi Hrafnsson;Úlfar Páll Monsi Þórðarson;Bergvin Þór Gíslason;Böðvar Páll Ásgeirsson;Gestur Ólafur Ingvarsson;Davíð Hlíðdal Svansson;Gunnar Kristinn Þórsson;Jovan Kukobat;Birkir Benediktsson;Ágúst Atli Björgvinsson;Blær Hinriksson;Hilmar Ásgeirsson;Ihor Kopyshynskyi
2023,2022-10-18T19:00:00Z,Hörður,Selfoss,32,35,Sudario Eidur Carneiro;Jose Esteves Lopes Neto;Guilherme Carmignoli De Andrade;Rolands Lebedevs;Jhonatan C. R. Dos Santos;Emanuel Evangelista;Óli Björn Vilhjálmsson;Suguru Hikawa;Mikel Amilibia Aristi;Patrick Bergmann Kaltoft;Endijs Kusners;Daníel Wale Adeleye;Jón Ómar Gíslason;Stefán Freyr Jónsson;Victor Manuel Peinado Iturrino;Noah Virgil Angelo Bardou,Vilius Rasimas;Karolis Stropus;Elvar Elí Hallgrímsson;Guðmundur Hólmar Helgason;Sölvi Svavarsson;Richard Sæþór Sigurðsson;Ísak Gústafsson;Alexander Hrafnkelsson;Hannes Höskuldsson;Guðjón Baldur Ómarsson;Einar Sverrisson;Sigurður Snær Sigurjónsson;Jón Þórarinn Þorsteinsson;Tryggvi Sigurberg Traustason;Haukur Páll Hallgrímsson;Gunnar Kári Bragason
2023,2022-10-20T19:30:00Z,FH,Haukar,27,26,Ágúst Birgisson;Atli Steinn Arnarson;Ásbjörn Friðriksson;Eiríkur Guðni Þórarinsson;Leonharð Þorgeir Harðarson;Jóhann Birgir Ingvarsson;Jakob Martin Ásgeirsson;Axel Hreinn Hilmisson;Veigar Snær Sigurðsson;Jón Bjarni Ólafsson;Einar Bragi Aðalsteinsson;Róbert Dagur Davíðsson;Einar Örn Sindrason;Birgir Már Birgisson;Jóhannes Berg Andrason;Phil Döhler,Geir Guðmundsson;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Atli Már Báruson;Guðmundur Bragi Ástþórsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Matas Pranckevicus;Össur Haraldsson;Sigurður Jónsson;Birkir Snær Steinsson;Ágúst Ingi Óskarsson;Andri Már Rúnarsson;Ólafur Ægir Ólafsson;Stefán Huldar Stefánsson;Andri Fannar Elísson
2023,2022-10-21T19:30:00Z,Valur,ÍR,35,25,Björgvin Páll Gústavsson;Tjörvi Týr Gíslason;Finnur Ingi Stefánsson;Agnar Smári Jónsson;Arnór Snær Óskarsson;Tryggvi Garðar Jónsson;Aron Dagur Pálsson;Benedikt Gunnar Óskarsson;Vignir Stefánsson;Stiven Tobar Valencia;Alexander Örn Júlíusson;Sakai Motoki;Bergur Elí Rúnarsson;Róbert Aron Hostert;Magnús Óli Magnússon;Þorgils Jón Svölu Baldursson,Ólafur Rafn Gíslason;Bjarki Steinn Þórisson;Viktor Sigurðsson;Dagur Sverrir Kristjánsson;Arnar Freyr Guðmundsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Bergþór Róbertsson;Björgvin Franz Hlynsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Rökkvi Pacheco Steinunnarson;Róbert Snær Örvarsson;Markús Björnsson;Friðrik Hólm Jónsson
2023,2022-10-21T19:30:00Z,Selfoss,KA,34,24,Vilius Rasimas;Karolis Stropus;Elvar Elí Hallgrímsson;Guðmundur Hólmar Helgason;Sölvi Svavarsson;Richard Sæþór Sigurðsson;Ísak Gústafsson;Sverrir Pálsson;Atli Ævar Ingólfsson;Hannes Höskuldsson;Guðjón Baldur Ómarsson;Einar Sverrisson;Sigurður Snær Sigurjónsson;Jón Þórarinn Þorsteinsson;Tryggvi Sigurberg Traustason;Haukur Páll Hallgrímsson,Dagur Gautason;Patrekur Stefánsson;Arnór Ísak Haddsson;Ísak Óli Eggertsson;Gauti Gunnarsson;Skarphéðinn Ívar Einarsson;Einar Rafn Eiðsson;Nicholas Adam B Satchwell;Hilmar Bjarki Gíslason;Bruno Bernat;Dagur Árni Heimisson;Allan Norðberg;Einar Birgir Stefánsson;Jóhann Geir Sævarsson;Haraldur Bolli Heimisson;Ragnar Snær Njálsson
2023,2022-10-21T20:00:00Z,Fram,Grótta,29,29,Þorvaldur Tryggvason;Stefán Darri Þórsson;Lárus Helgi Ólafsson;Breki Dagsson;Kristófer Dagur Sigurðsson;Arnór Máni Daðason;Þorsteinn Gauti Hjálmarsson;Kjartan Þór Júlíusson;Reynir Þór Stefánsson;Arnar Snær Magnússon;Stefán Orri Arnalds;Ólafur Brim Stefánsson;Alexander Már Egan;Ívar Logi Styrmisson;Marko Coric;Luka Vukicevic,Þorgeir Bjarki Davíðsson;Lúðvík Thorberg B Arnkelsson;Jakob Ingi Stefánsson;Akimasa Abe;Elvar Otri Hjálmarsson;Einar Baldvin Baldvinsson;Daníel Andri Valtýsson;Ari Pétur Eiríksson;Ágúst Emil Grétarsson;Jóel Bernburg;Antoine Óskar Pantano;Daníel Örn Griffin;Andri Þór Helgason;Hannes Grimm;Theis Kock Sondergard
2023,2022-10-22T16:00:00Z,Afturelding,ÍBV,31,26,Brynjar Vignir Sigurjónsson;Pétur Júníusson;Stefán Scheving Th. Guðmundsson;Þorsteinn Leó Gunnarsson;Árni Bragi Eyjólfsson;Einar Ingi Hrafnsson;Úlfar Páll Monsi Þórðarson;Bergvin Þór Gíslason;Böðvar Páll Ásgeirsson;Gestur Ólafur Ingvarsson;Gunnar Kristinn Þórsson;Jovan Kukobat;Birkir Benediktsson;Blær Hinriksson;Hilmar Ásgeirsson;Ihor Kopyshynskyi,Rúnar Kárason;Dagur Arnarsson;Ísak Rafnsson;Svanur Páll Vilhjálmsson;Dánjal Ragnarsson;Arnór Viðarsson;Ívar Bessi Viðarsson;Theodór Sigurbjörnsson;Petar Jokanovic;Róbert Sigurðarson;Janus Dam Djurhuus;Sveinn José Rivera;Nökkvi Snær Óðinsson;Kári Kristján Kristjánsson;Elmar Erlingsson;Jóhannes Esra Ingólfsson
2023,2022-10-22T16:00:00Z,Stjarnan,Hörður,28,25,Hergeir Grímsson;Þórður Tandri Ágústsson;Jóhann Karl Reynisson;Leó Snær Pétursson;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Arnór Freyr Stefánsson;Brynjar Hólm Grétarsson;Starri Friðriksson;Arnar Freyr Ársælsson;Pétur Árni Hauksson;Ari Sverrir Magnússon;Gunnar Steinn Jónsson;Björgvin Þór Hólmgeirsson;Adam Thorstensen,Sudario Eidur Carneiro;Jose Esteves Lopes Neto;Tadeo Ulises Salduna;Guilherme Carmignoli De Andrade;Rolands Lebedevs;Jhonatan C. R. Dos Santos;Emanuel Evangelista;Suguru Hikawa;Mikel Amilibia Aristi;Patrick Bergmann Kaltoft;Endijs Kusners;Ásgeir Óli Kristjánsson;Daníel Wale Adeleye;Jón Ómar Gíslason;Stefán Freyr Jónsson;Victor Manuel Peinado Iturrino
2023,2022-10-30T13:30:00Z,ÍBV,FH,28,29,Rúnar Kárason;Dagur Arnarsson;Ísak Rafnsson;Dánjal Ragnarsson;Gabríel Martinez Róbertsson;Arnór Viðarsson;Ívar Bessi Viðarsson;Theodór Sigurbjörnsson;Petar Jokanovic;Róbert Sigurðarson;Janus Dam Djurhuus;Sveinn José Rivera;Nökkvi Snær Óðinsson;Kári Kristján Kristjánsson;Elmar Erlingsson;Jóhannes Esra Ingólfsson,Ágúst Birgisson;Atli Steinn Arnarson;Ásbjörn Friðriksson;Leonharð Þorgeir Harðarson;Jóhann Birgir Ingvarsson;Jakob Martin Ásgeirsson;Axel Hreinn Hilmisson;Veigar Snær Sigurðsson;Jón Bjarni Ólafsson;Einar Bragi Aðalsteinsson;Róbert Dagur Davíðsson;Einar Örn Sindrason;Birgir Már Birgisson;Jóhannes Berg Andrason;Phil Döhler
2023,2022-10-30T16:00:00Z,Hörður,Afturelding,29,36,Sudario Eidur Carneiro;Jose Esteves Lopes Neto;Rolands Lebedevs;Jhonatan C. R. Dos Santos;Emanuel Evangelista;Óli Björn Vilhjálmsson;Suguru Hikawa;Axel Sveinsson;Mikel Amilibia Aristi;Þráinn Ágúst Arnaldsson;Guilherme Carmignoli De Andrade;Endijs Kusners;Daníel Wale Adeleye;Jón Ómar Gíslason;Stefán Freyr Jónsson;Victor Manuel Peinado Iturrino,Brynjar Vignir Sigurjónsson;Pétur Júníusson;Stefán Scheving Th. Guðmundsson;Þorsteinn Leó Gunnarsson;Árni Bragi Eyjólfsson;Einar Ingi Hrafnsson;Böðvar Páll Ásgeirsson;Haraldur Björn Hjörleifsson;Gestur Ólafur Ingvarsson;Gunnar Kristinn Þórsson;Jovan Kukobat;Birkir Benediktsson;Ágúst Atli Björgvinsson;Blær Hinriksson;Hilmar Ásgeirsson;Ihor Kopyshynskyi
2023,2022-10-30T19:30:00Z,ÍR,Selfoss,26,35,Ólafur Rafn Gíslason;Bjarki Steinn Þórisson;Viktor Sigurðsson;Dagur Sverrir Kristjánsson;Arnar Freyr Guðmundsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Bergþór Róbertsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Rökkvi Pacheco Steinunnarson;Björgvin Franz Hlynsson;Róbert Snær Örvarsson;Markús Björnsson;Friðrik Hólm Jónsson,Vilius Rasimas;Karolis Stropus;Elvar Elí Hallgrímsson;Guðmundur Hólmar Helgason;Sölvi Svavarsson;Richard Sæþór Sigurðsson;Ísak Gústafsson;Sverrir Pálsson;Atli Ævar Ingólfsson;Hannes Höskuldsson;Guðjón Baldur Ómarsson;Sæþór Atlason;Einar Sverrisson;Sigurður Snær Sigurjónsson;Jón Þórarinn Þorsteinsson;Tryggvi Sigurberg Traustason
2023,2022-10-31T19:30:00Z,Haukar,Fram,32,34,Geir Guðmundsson;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Atli Már Báruson;Guðmundur Bragi Ástþórsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Matas Pranckevicus;Össur Haraldsson;Magnús Gunnar Karlsson;Birkir Snær Steinsson;Ágúst Ingi Óskarsson;Andri Már Rúnarsson;Ólafur Ægir Ólafsson;Andri Fannar Elísson,Magnús Gunnar Erlendsson;Þorvaldur Tryggvason;Stefán Darri Þórsson;Lárus Helgi Ólafsson;Kristófer Dagur Sigurðsson;Arnór Máni Daðason;Þorsteinn Gauti Hjálmarsson;Kristófer Andri Daðason;Reynir Þór Stefánsson;Arnar Snær Magnússon;Stefán Orri Arnalds;Ólafur Brim Stefánsson;Alexander Már Egan;Ívar Logi Styrmisson;Marko Coric;Luka Vukicevic
2023,2022-11-03T18:00:00Z,KA,Stjarnan,29,29,Dagur Gautason;Patrekur Stefánsson;Arnór Ísak Haddsson;Ísak Óli Eggertsson;Gauti Gunnarsson;Skarphéðinn Ívar Einarsson;Einar Rafn Eiðsson;Nicholas Adam B Satchwell;Hilmar Bjarki Gíslason;Bruno Bernat;Dagur Árni Heimisson;Allan Norðberg;Einar Birgir Stefánsson;Jóhann Geir Sævarsson;Haraldur Bolli Heimisson;Ragnar Snær Njálsson,Hergeir Grímsson;Þórður Tandri Ágústsson;Dagur Logi Sigurðsson;Jóhann Karl Reynisson;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Arnór Freyr Stefánsson;Brynjar Hólm Grétarsson;Aðalsteinn Örn Aðalsteinsson;Starri Friðriksson;Arnar Freyr Ársælsson;Pétur Árni Hauksson;Gunnar Steinn Jónsson;Björgvin Þór Hólmgeirsson;Adam Thorstensen
2023,2022-11-06T17:00:00Z,Afturelding,KA,34,29,Brynjar Vignir Sigurjónsson;Pétur Júníusson;Stefán Scheving Th. Guðmundsson;Þorsteinn Leó Gunnarsson;Árni Bragi Eyjólfsson;Einar Ingi Hrafnsson;Böðvar Páll Ásgeirsson;Gestur Ólafur Ingvarsson;Gunnar Kristinn Þórsson;Jovan Kukobat;Birkir Benediktsson;Ágúst Atli Björgvinsson;Blær Hinriksson;Sveinn Aron Sveinsson;Hilmar Ásgeirsson;Ihor Kopyshynskyi,Dagur Gautason;Patrekur Stefánsson;Arnór Ísak Haddsson;Ísak Óli Eggertsson;Gauti Gunnarsson;Skarphéðinn Ívar Einarsson;Einar Rafn Eiðsson;Nicholas Adam B Satchwell;Hilmar Bjarki Gíslason;Bruno Bernat;Dagur Árni Heimisson;Einar Birgir Stefánsson;Jóhann Geir Sævarsson;Haraldur Bolli Heimisson;Ragnar Snær Njálsson
2023,2022-11-06T17:00:00Z,FH,Hörður,36,31,Atli Steinn Arnarson;Ásbjörn Friðriksson;Eiríkur Guðni Þórarinsson;Leonharð Þorgeir Harðarson;Jóhann Birgir Ingvarsson;Jakob Martin Ásgeirsson;Axel Hreinn Hilmisson;Veigar Snær Sigurðsson;Jón Bjarni Ólafsson;Einar Bragi Aðalsteinsson;Róbert Dagur Davíðsson;Einar Örn Sindrason;Birgir Már Birgisson;Andri Clausen;Jóhannes Berg Andrason;Phil Döhler,Sudario Eidur Carneiro;Jose Esteves Lopes Neto;Tadeo Ulises Salduna;Rolands Lebedevs;Emanuel Evangelista;Óli Björn Vilhjálmsson;Suguru Hikawa;Mikel Amilibia Aristi;Jhonatan C. R. Dos Santos;Þráinn Ágúst Arnaldsson;Guilherme Carmignoli De Andrade;Endijs Kusners;Ásgeir Óli Kristjánsson;Daníel Wale Adeleye;Jón Ómar Gíslason;Victor Manuel Peinado Iturrino
2023,2022-11-06T19:30:00Z,Stjarnan,ÍR,33,28,Hergeir Grímsson;Þórður Tandri Ágústsson;Jóhann Karl Reynisson;Leó Snær Pétursson;Hjálmtýr Alfreðsson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Arnór Freyr Stefánsson;Brynjar Hólm Grétarsson;Aðalsteinn Örn Aðalsteinsson;Starri Friðriksson;Arnar Freyr Ársælsson;Pétur Árni Hauksson;Gunnar Steinn Jónsson;Björgvin Þór Hólmgeirsson;Adam Thorstensen,Ólafur Rafn Gíslason;Bjarki Steinn Þórisson;Viktor Sigurðsson;Dagur Sverrir Kristjánsson;Arnar Freyr Guðmundsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Bergþór Róbertsson;Gabríel Freyr Kristinsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Rökkvi Pacheco Steinunnarson;Róbert Snær Örvarsson;Markús Björnsson;Friðrik Hólm Jónsson
2023,2022-11-07T19:30:00Z,Valur,Selfoss,38,33,Björgvin Páll Gústavsson;Tjörvi Týr Gíslason;Finnur Ingi Stefánsson;Agnar Smári Jónsson;Arnór Snær Óskarsson;Tryggvi Garðar Jónsson;Aron Dagur Pálsson;Benedikt Gunnar Óskarsson;Vignir Stefánsson;Stiven Tobar Valencia;Alexander Örn Júlíusson;Sakai Motoki;Breki Hrafn Valdimarsson;Bergur Elí Rúnarsson;Magnús Óli Magnússon;Þorgils Jón Svölu Baldursson,Vilius Rasimas;Karolis Stropus;Elvar Elí Hallgrímsson;Guðmundur Hólmar Helgason;Sölvi Svavarsson;Ísak Gústafsson;Sverrir Pálsson;Gunnar Kári Bragason;Hannes Höskuldsson;Guðjón Baldur Ómarsson;Sæþór Atlason;Einar Sverrisson;Sigurður Snær Sigurjónsson;Jón Þórarinn Þorsteinsson;Tryggvi Sigurberg Traustason;Vilhelm Freyr Steindórsson
2023,2022-11-12T14:00:00Z,ÍBV,Grótta,34,31,Breki Þór Óðinsson;Rúnar Kárason;Dagur Arnarsson;Ísak Rafnsson;Svanur Páll Vilhjálmsson;Dánjal Ragnarsson;Gabríel Martinez Róbertsson;Arnór Viðarsson;Ívar Bessi Viðarsson;Petar Jokanovic;Róbert Sigurðarson;Janus Dam Djurhuus;Sveinn José Rivera;Kári Kristján Kristjánsson;Elmar Erlingsson;Jóhannes Esra Ingólfsson,Þorgeir Bjarki Davíðsson;Lúðvík Thorberg B Arnkelsson;Akimasa Abe;Elvar Otri Hjálmarsson;Einar Baldvin Baldvinsson;Daníel Andri Valtýsson;Ari Pétur Eiríksson;Jakob Ingi Stefánsson;Ágúst Emil Grétarsson;Jóel Bernburg;Birgir Steinn Jónsson;Daníel Örn Griffin;Andri Þór Helgason;Hannes Grimm;Theis Kock Sondergard
2023,2022-11-13T16:00:00Z,KA,FH,27,30,Dagur Gautason;Patrekur Stefánsson;Arnór Ísak Haddsson;Ísak Óli Eggertsson;Gauti Gunnarsson;Skarphéðinn Ívar Einarsson;Einar Rafn Eiðsson;Nicholas Adam B Satchwell;Hilmar Bjarki Gíslason;Kristján Gunnþórsson;Bruno Bernat;Dagur Árni Heimisson;Einar Birgir Stefánsson;Jóhann Geir Sævarsson;Haraldur Bolli Heimisson;Ragnar Snær Njálsson,Ágúst Birgisson;Atli Steinn Arnarson;Ásbjörn Friðriksson;Leonharð Þorgeir Harðarson;Jóhann Birgir Ingvarsson;Jakob Martin Ásgeirsson;Axel Hreinn Hilmisson;Jón Bjarni Ólafsson;Garðar Ingi Sindrason;Einar Bragi Aðalsteinsson;Róbert Dagur Davíðsson;Einar Örn Sindrason;Birgir Már Birgisson;Andri Clausen;Jóhannes Berg Andrason;Phil Döhler
2023,2022-11-13T16:00:00Z,Hörður,Fram,31,32,Sudario Eidur Carneiro;Jose Esteves Lopes Neto;Tadeo Ulises Salduna;Rolands Lebedevs;Emanuel Evangelista;Óli Björn Vilhjálmsson;Suguru Hikawa;Axel Sveinsson;Mikel Amilibia Aristi;Elías Ari Guðjónsson;Jhonatan C. R. Dos Santos;Guilherme Carmignoli De Andrade;Endijs Kusners;Jón Ómar Gíslason;Stefán Freyr Jónsson;Victor Manuel Peinado Iturrino,Þorvaldur Tryggvason;Stefán Darri Þórsson;Lárus Helgi Ólafsson;Breki Dagsson;Kristófer Dagur Sigurðsson;Arnór Máni Daðason;Daníel Stefán Reynisson;Þorsteinn Gauti Hjálmarsson;Kjartan Þór Júlíusson;Reynir Þór Stefánsson;Arnar Snær Magnússon;Ólafur Brim Stefánsson;Alexander Már Egan;Ívar Logi Styrmisson;Marko Coric;Luka Vukicevic
2023,2022-11-13T19:30:00Z,Selfoss,Stjarnan,22,35,Vilius Rasimas;Karolis Stropus;Elvar Elí Hallgrímsson;Guðmundur Hólmar Helgason;Sölvi Svavarsson;Ísak Gústafsson;Sverrir Pálsson;Atli Ævar Ingólfsson;Gunnar Kári Bragason;Hannes Höskuldsson;Guðjón Baldur Ómarsson;Sæþór Atlason;Einar Sverrisson;Sigurður Snær Sigurjónsson;Jón Þórarinn Þorsteinsson;Tryggvi Sigurberg Traustason,Hergeir Grímsson;Þórður Tandri Ágústsson;Jóhann Karl Reynisson;Leó Snær Pétursson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Arnór Freyr Stefánsson;Brynjar Hólm Grétarsson;Aðalsteinn Örn Aðalsteinsson;Starri Friðriksson;Arnar Freyr Ársælsson;Pétur Árni Hauksson;Ari Sverrir Magnússon;Gunnar Steinn Jónsson;Björgvin Þór Hólmgeirsson;Adam Thorstensen
2023,2022-11-14T19:30:00Z,ÍR,Afturelding,31,31,Ólafur Rafn Gíslason;Bjarki Steinn Þórisson;Viktor Sigurðsson;Dagur Sverrir Kristjánsson;Arnar Freyr Guðmundsson;Eyþór Ari Waage;Hrannar Ingi Jóhannsson;Bergþór Róbertsson;Andri Freyr Ármannsson;Viktor Freyr Viðarsson;Sveinn Brynjar Agnarsson;Rökkvi Pacheco Steinunnarson;Úlfur Gunnar Kjartansson;Róbert Snær Örvarsson;Markús Björnsson;Friðrik Hólm Jónsson,Brynjar Vignir Sigurjónsson;Ágúst Atli Björgvinsson;Pétur Júníusson;Þorsteinn Leó Gunnarsson;Haukur Guðmundsson;Árni Bragi Eyjólfsson;Einar Ingi Hrafnsson;Stefán Scheving Th. Guðmundsson;Böðvar Páll Ásgeirsson;Gestur Ólafur Ingvarsson;Gunnar Kristinn Þórsson;Jovan Kukobat;Birkir Benediktsson;Blær Hinriksson;Sveinn Aron Sveinsson;Ihor Kopyshynskyi
2023,2022-11-14T19:30:00Z,Haukar,Valur,32,34,Geir Guðmundsson;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Atli Már Báruson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Matas Pranckevicus;Páll Þór Kolbeins;Össur Haraldsson;Magnús Gunnar Karlsson;Sigurður Jónsson;Birkir Snær Steinsson;Ágúst Ingi Óskarsson;Andri Már Rúnarsson;Ólafur Ægir Ólafsson;Andri Fannar Elísson,Björgvin Páll Gústavsson;Tjörvi Týr Gíslason;Finnur Ingi Stefánsson;Agnar Smári Jónsson;Arnór Snær Óskarsson;Tryggvi Garðar Jónsson;Aron Dagur Pálsson;Benedikt Gunnar Óskarsson;Vignir Stefánsson;Stiven Tobar Valencia;Alexander Örn Júlíusson;Sakai Motoki;Breki Hrafn Valdimarsson;Bergur Elí Rúnarsson;Magnús Óli Magnússon;Þorgils Jón Svölu Baldursson
2023,2022-11-18T19:30:00Z,Valur,Stjarnan,35,29,Björgvin Páll Gústavsson;Tjörvi Týr Gíslason;Finnur Ingi Stefánsson;Agnar Smári Jónsson;Arnór Snær Óskarsson;Tryggvi Garðar Jónsson;Aron Dagur Pálsson;Benedikt Gunnar Óskarsson;Vignir Stefánsson;Stiven Tobar Valencia;Alexander Örn Júlíusson;Sakai Motoki;Breki Hrafn Valdimarsson;Ísak Logi Einarsson;Bergur Elí Rúnarsson;Þorgils Jón Svölu Baldursson,Hergeir Grímsson;Þórður Tandri Ágústsson;Dagur Logi Sigurðsson;Jóhann Karl Reynisson;Leó Snær Pétursson;Hrannar Bragi Eyjólfsson;Tandri Már Konráðsson;Arnór Freyr Stefánsson;Brynjar Hólm Grétarsson;Aðalsteinn Örn Aðalsteinsson;Starri Friðriksson;Arnar Freyr Ársælsson;Pétur Árni Hauksson;Sigurður Dan Óskarsson;Gunnar Steinn Jónsson;Björgvin Þór Hólmgeirsson
2023,2022-11-19T16:15:00Z,Fram,KA,30,31,Þorvaldur Tryggvason;Stefán Darri Þórsson;Breki Dagsson;Kristófer Dagur Sigurðsson;Arnór Máni Daðason;Breki Hrafn Árnason;Þorsteinn Gauti Hjálmarsson;Kjartan Þór Júlíusson;Reynir Þór Stefánsson;Arnar Snær Magnússon;Stefán Orri Arnalds;Ólafur Brim Stefánsson;Alexander Már Egan;Ívar Logi Styrmisson;Marko Coric;Luka Vukicevic,Dagur Gautason;Patrekur Stefánsson;Arnór Ísak Haddsson;Ísak Óli Eggertsson;Gauti Gunnarsson;Skarphéðinn Ívar Einarsson;Einar Rafn Eiðsson;Nicholas Adam B Satchwell;Hilmar Bjarki Gíslason;Kristján Gunnþórsson;Bruno Bernat;Dagur Árni Heimisson;Einar Birgir Stefánsson;Jóhann Geir Sævarsson;Haraldur Bolli Heimisson;Ragnar Snær Njálsson
2023,2022-11-19T17:30:00Z,Haukar,ÍBV,38,28,Geir Guðmundsson;Adam Haukur Baumruk;Brynjólfur Snær Brynjólfsson;Atli Már Báruson;Guðmundur Bragi Ástþórsson;Heimir Óli Heimisson;Stefán Rafn Sigurmannsson;Matas Pranckevicus;Össur Haraldsson;Magnús Gunnar Karlsson;Sigurður Jónsson;Birkir Snær Steinsson;Ágúst Ingi Óskarsson;Andri Már Rúnarsson;Ólafur Ægir Ólafsson;Andri Fannar Elísson,Rúnar Kárason;Ísak Rafnsson;Svanur Páll Vilhjálmsson;Dánjal Ragnarsson;Gabríel Martinez Róbertsson;Arnór Viðarsson;Ívar Bessi Viðarsson;Petar Jokanovic;Róbert Sigurðarson;Janus Dam Djurhuus;Sveinn José Rivera;Nökkvi Snær Óðinsson;Kári Kristján Kristjánsson;Elmar Erlingsson;Jóhannes Esra Ingólfsson
2023,2022-11-19T18:30:00Z,Grótta,Hörður,27,27,Þorgeir Bjarki Davíðsson;Akimasa Abe;Elvar Otri Hjálmarsson;Ísak Arnar Kolbeins;Einar Baldvin Baldvinsson;Ari Pétur Eiríksson;Jakob Ingi Stefánsson;Ágúst Emil Grétarsson;Jóel Bernburg;Birgir Steinn Jónsson;Antoine Óskar Pantano;Daníel Örn Griffin;Andri Þór Helgason;Hannes Grimm;Theis Kock Sondergard,Sudario Eidur Carneiro;Jose Esteves Lopes Neto;Rolands Lebedevs;Emanuel Evangelista;Óli Björn Vilhjálmsson;Suguru Hikawa;Axel Sveinsson;Mikel Amilibia Aristi;Elías Ari Guðjónsson;Jhonatan C. R. Dos Santos;Þráinn Ágúst Arnaldsson;Guilherme Carmignoli De Andrade;Endijs Kusners;Jón Ómar Gíslason;Stefán Freyr Jónsson;Victor Manuel Peinado Iturrino
